gr_id,po_id,receipt_date,quantity_received,quality_grade,rejection_qty,rejection_reason,invoice_amount_billed
GR-2023-3693,PO-2023-3693,2022-09-11,14.65,B,0.0,,1259290.79
GR-2023-3694,PO-2023-3694,2022-04-18,17.27,B,0.07,Dimensional deviation,1117514.31
GR-2023-3695,PO-2023-3695,2021-12-28,12.94,A,0.0,,650054.28
GR-2023-3696,PO-2023-3696,2023-02-20,42.76,A,0.0,,2117597.59
GR-2023-3697,PO-2023-3697,2022-04-15,17.01,B,0.0,,1690224.02
GR-2023-3698,PO-2023-3698,2022-04-15,40.7,A,0.0,,4314345.77
GR-2023-3699,PO-2023-3699,2022-03-09,10.41,B,0.0,,596803.54
GR-2023-3700,PO-2023-3700,2023-03-24,7.44,A,0.0,,792045.46
GR-2023-3701,PO-2023-3701,2022-12-20,7.14,B,0.0,,844421.35
GR-2023-3702,PO-2023-3702,2022-07-24,43.88,B,0.0,,2175281.12
GR-2023-3703,PO-2023-3703,2022-11-28,45.42,B,0.0,,4133206.03
GR-2023-3704,PO-2023-3704,2021-10-14,7.94,B,0.0,,939013.24
GR-2023-3705,PO-2023-3705,2022-02-18,23.44,B,0.0,,2096519.71
GR-2023-3706,PO-2023-3706,2021-12-02,19.78,A,0.0,,1775913.41
GR-2023-3707,PO-2023-3707,2021-07-14,17.65,B,0.0,,2111340.85
GR-2023-3708,PO-2023-3708,2021-10-06,22.24,C,0.07,Dimensional deviation,2324352.88
GR-2023-3709,PO-2023-3709,2023-09-24,36.35,A,0.0,,1987737.02
GR-2023-3710,PO-2023-3710,2022-07-30,8.39,A,0.0,,916509.44
GR-2023-3711,PO-2023-3711,2023-04-13,5.99,A,0.0,,682084.94
GR-2023-3712,PO-2023-3712,2021-02-28,22.84,A,0.0,,2355080.94
GR-2023-3713,PO-2023-3713,2021-01-18,44.99,A,0.0,,3104596.28
GR-2023-3714,PO-2023-3714,2022-07-18,9.13,A,0.0,,483890.79
GR-2023-3715,PO-2023-3715,2022-04-26,1.49,A,0.0,,77564.24
GR-2023-3716,PO-2023-3716,2021-10-19,15.57,A,0.0,,1489039.91
GR-2023-3717,PO-2023-3717,2023-12-01,45.49,B,0.0,,3656455.63
GR-2023-3718,PO-2023-3718,2022-06-27,19.26,A,0.0,,1945481.58
GR-2023-3719,PO-2023-3719,2021-11-18,27.57,A,0.0,,2719739.48
GR-2023-3720,PO-2023-3720,2022-10-28,36.92,B,0.0,,4361389.05
GR-2023-3721,PO-2023-3721,2023-09-30,22.11,A,0.0,,2049135.6
GR-2023-3722,PO-2023-3722,2022-02-25,37.77,B,0.0,,3399098.65
GR-2023-3723,PO-2023-3723,2023-06-03,18.44,A,0.0,,1692949.32
GR-2023-3724,PO-2023-3724,2021-12-18,35.88,B,0.0,,3426374.1
GR-2023-3725,PO-2023-3725,2022-08-05,17.27,A,0.0,,1435044.7
GR-2023-3726,PO-2023-3726,2023-01-13,10.36,B,0.0,,1045281.63
GR-2023-3727,PO-2023-3727,2022-10-22,7.57,A,0.0,,792507.0
GR-2023-3728,PO-2023-3728,2023-11-24,24.57,A,0.0,,2324694.18
GR-2023-3729,PO-2023-3729,2021-12-27,46.0,B,0.0,,5074420.26
GR-2023-3730,PO-2023-3730,2022-10-28,39.41,B,0.0,,2938178.27
GR-2023-3731,PO-2023-3731,2021-11-29,41.63,B,1.58,Dimensional deviation,2070279.21
GR-2023-3732,PO-2023-3732,2024-01-18,35.06,C,0.64,Dimensional deviation,3621376.56
GR-2023-3733,PO-2023-3733,2023-04-20,22.85,A,0.0,,1980232.72
GR-2023-3734,PO-2023-3734,2022-06-18,5.22,C,0.0,,655898.57
GR-2023-3735,PO-2023-3735,2021-12-04,5.26,B,0.0,,462336.41
GR-2023-3736,PO-2023-3736,2021-02-06,20.16,B,0.0,,2182642.01
GR-2023-3737,PO-2023-3737,2021-04-01,20.46,A,0.0,,1327689.88
GR-2023-3738,PO-2023-3738,2021-04-28,10.5,A,0.0,,526068.38
GR-2023-3739,PO-2023-3739,2021-04-09,31.03,A,0.0,,1516384.46
GR-2023-3740,PO-2023-3740,2021-07-05,19.11,A,0.0,,1151338.89
GR-2023-3741,PO-2023-3741,2022-01-05,15.54,B,0.0,,1244506.07
GR-2023-3742,PO-2023-3742,2022-04-05,34.93,B,0.0,,2680988.52
GR-2023-3743,PO-2023-3743,2023-12-30,24.59,B,0.0,,1185803.63
GR-2023-3744,PO-2023-3744,2022-08-05,45.87,A,0.0,,4677131.61
GR-2023-3745,PO-2023-3745,2023-09-11,20.04,A,0.0,,1237403.66
GR-2023-3746,PO-2023-3746,2023-01-02,28.82,A,0.0,,1804591.52
GR-2023-3747,PO-2023-3747,2022-03-01,5.37,B,0.0,,579735.02
GR-2023-3748,PO-2023-3748,2021-11-05,11.0,A,0.0,,1218264.57
GR-2023-3749,PO-2023-3749,2023-04-29,32.5,A,0.0,,3394375.4
GR-2023-3750,PO-2023-3750,2022-08-20,15.55,A,0.0,,1809500.85
GR-2023-3751,PO-2023-3751,2021-07-27,14.5,A,0.0,,1544314.51
GR-2023-3752,PO-2023-3752,2022-02-18,23.65,A,0.0,,2239801.85
GR-2023-3753,PO-2023-3753,2023-12-25,47.15,B,0.0,,5334635.29
GR-2023-3754,PO-2023-3754,2021-03-14,39.66,B,0.0,,3587019.79
GR-2023-3755,PO-2023-3755,2021-04-11,40.58,B,0.0,,3270861.67
GR-2023-3756,PO-2023-3756,2021-08-03,22.42,B,0.0,,2712214.78
GR-2023-3757,PO-2023-3757,2022-02-04,34.32,C,1.29,Dimensional deviation,1758913.6
GR-2023-3758,PO-2023-3758,2022-08-18,16.03,B,0.0,,1652995.07
GR-2023-3759,PO-2023-3759,2023-10-23,14.1,A,0.0,,1092161.51
GR-2023-3760,PO-2023-3760,2022-02-23,28.91,B,0.0,,2285500.42
GR-2023-3761,PO-2023-3761,2021-02-01,43.73,B,0.0,,4512444.02
GR-2023-3762,PO-2023-3762,2022-04-16,21.39,B,0.0,,1881358.02
GR-2023-3763,PO-2023-3763,2023-08-28,25.32,B,0.88,Dimensional deviation,2733327.56
GR-2023-3764,PO-2023-3764,2021-05-20,29.98,B,0.0,,1872843.9
GR-2023-3765,PO-2023-3765,2022-10-10,9.49,A,0.0,,708927.99
GR-2023-3766,PO-2023-3766,2022-05-14,41.77,B,0.0,,1989058.57
GR-2023-3767,PO-2023-3767,2022-03-31,4.77,B,0.0,,457906.18
GR-2023-3768,PO-2023-3768,2022-09-28,37.1,A,0.0,,2487112.2
GR-2023-3769,PO-2023-3769,2023-11-10,14.37,A,0.0,,1150319.86
GR-2023-3770,PO-2023-3770,2023-02-17,37.57,B,0.0,,4099166.2
GR-2023-3771,PO-2023-3771,2023-05-11,42.26,A,0.0,,2336738.65
GR-2023-3772,PO-2023-3772,2022-05-12,46.08,A,0.0,,5214491.18
GR-2023-3773,PO-2023-3773,2021-05-29,44.15,A,0.0,,2279374.92
GR-2023-3774,PO-2023-3774,2023-12-13,7.91,C,0.17,Dimensional deviation,697038.48
GR-2023-3775,PO-2023-3775,2021-12-13,38.72,A,0.0,,2661539.88
GR-2023-3776,PO-2023-3776,2023-08-01,15.07,A,0.0,,953881.31
GR-2023-3777,PO-2023-3777,2023-06-09,43.18,C,1.51,Dimensional deviation,2910426.8
GR-2023-3778,PO-2023-3778,2023-07-04,29.73,B,0.0,,1903340.14
GR-2023-3779,PO-2023-3779,2023-04-03,33.56,A,0.0,,1569478.13
GR-2023-3780,PO-2023-3780,2023-08-31,46.46,A,0.0,,2743759.55
GR-2023-3781,PO-2023-3781,2023-05-29,45.45,A,0.0,,4253574.79
GR-2023-3782,PO-2023-3782,2021-06-26,22.97,A,0.0,,2165177.83
GR-2023-3783,PO-2023-3783,2022-11-22,38.2,B,0.0,,3660293.03
GR-2023-3784,PO-2023-3784,2021-04-14,37.65,B,0.0,,3326196.39
GR-2023-3785,PO-2023-3785,2022-09-27,34.94,A,0.0,,3853600.91
GR-2023-3786,PO-2023-3786,2023-09-28,36.98,B,0.0,,2562899.11
GR-2023-3787,PO-2023-3787,2022-10-28,28.91,B,0.0,,1606214.18
GR-2023-3788,PO-2023-3788,2023-08-07,32.62,A,0.0,,2851790.75
GR-2023-3789,PO-2023-3789,2021-06-15,2.44,A,0.0,,182794.14
GR-2023-3790,PO-2023-3790,2021-05-22,38.21,A,0.0,,3391412.14
GR-2023-3791,PO-2023-3791,2021-02-05,46.93,A,0.0,,4180622.02
GR-2023-3792,PO-2023-3792,2023-11-22,46.5,B,0.0,,3810612.41
GR-2023-3793,PO-2023-3793,2021-11-30,47.98,A,0.0,,4962938.99
GR-2023-3794,PO-2023-3794,2022-04-29,23.31,A,0.0,,2660078.96
GR-2023-3795,PO-2023-3795,2024-01-14,30.7,A,0.0,,1789955.6
GR-2023-3796,PO-2023-3796,2022-09-03,11.03,A,0.0,,1079438.71
GR-2023-3797,PO-2023-3797,2022-05-10,47.87,A,0.0,,3243538.04
GR-2023-3798,PO-2023-3798,2021-02-18,18.54,A,0.0,,1624236.84
GR-2023-3799,PO-2023-3799,2023-07-20,30.26,A,0.0,,1509815.79
GR-2023-3800,PO-2023-3800,2023-06-30,19.02,A,0.0,,2278225.17
GR-2023-3801,PO-2023-3801,2021-12-16,28.34,A,0.0,,2379080.53
GR-2023-3802,PO-2023-3802,2022-08-09,35.08,B,0.0,,3647507.08
GR-2023-3803,PO-2023-3803,2021-06-09,6.44,B,0.0,,519933.73
GR-2023-3804,PO-2023-3804,2023-03-11,33.27,A,0.0,,3210474.51
GR-2023-3805,PO-2023-3805,2024-01-01,19.4,B,0.0,,2132843.78
GR-2023-3806,PO-2023-3806,2021-10-31,17.01,A,0.0,,1025632.18
GR-2023-3807,PO-2023-3807,2021-04-12,3.64,A,0.0,,330045.96
GR-2023-3808,PO-2023-3808,2023-04-28,22.78,A,0.0,,1111351.87
GR-2023-3809,PO-2023-3809,2023-11-26,30.96,C,0.59,Dimensional deviation,3704157.97
GR-2023-3810,PO-2023-3810,2023-07-31,8.31,A,0.0,,480033.96
GR-2023-3811,PO-2023-3811,2021-12-29,40.46,B,1.65,Dimensional deviation,3054620.92
GR-2023-3812,PO-2023-3812,2021-02-19,26.23,A,0.0,,2484898.43
GR-2023-3813,PO-2023-3813,2022-01-16,5.31,A,0.0,,408853.05
GR-2023-3814,PO-2023-3814,2023-05-28,42.71,B,0.0,,2492107.3
GR-2023-3815,PO-2023-3815,2023-04-20,1.76,A,0.0,,83568.36
GR-2023-3816,PO-2023-3816,2021-02-19,23.27,A,0.0,,2164775.87
GR-2023-3817,PO-2023-3817,2022-01-03,33.61,A,0.0,,3774467.3
GR-2023-3818,PO-2023-3818,2022-07-22,40.06,B,0.0,,2970219.59
GR-2023-3819,PO-2023-3819,2022-01-25,49.54,A,0.0,,4794067.7
GR-2023-3820,PO-2023-3820,2021-01-28,1.53,A,0.0,,155506.74
GR-2023-3821,PO-2023-3821,2021-10-29,33.09,A,0.0,,2426558.89
GR-2023-3822,PO-2023-3822,2021-02-16,47.84,A,0.0,,3801178.84
GR-2023-3823,PO-2023-3823,2021-02-02,43.46,C,0.91,Dimensional deviation,4157365.49
GR-2023-3824,PO-2023-3824,2021-05-09,32.76,B,0.0,,2580193.96
GR-2023-3825,PO-2023-3825,2022-09-11,16.45,A,0.0,,1797271.35
GR-2023-3826,PO-2023-3826,2022-10-07,17.99,B,0.44,Dimensional deviation,1862452.58
GR-2023-3827,PO-2023-3827,2022-06-26,35.08,B,0.0,,3746616.33
GR-2023-3828,PO-2023-3828,2023-02-08,48.37,B,0.0,,5368335.25
GR-2023-3829,PO-2023-3829,2022-07-26,8.15,A,0.0,,585651.05
GR-2023-3830,PO-2023-3830,2023-08-01,26.36,A,0.0,,1733389.49
GR-2023-3831,PO-2023-3831,2023-04-09,49.67,A,0.0,,5846885.76
GR-2023-3832,PO-2023-3832,2023-06-18,20.05,B,0.35,Dimensional deviation,1722254.37
GR-2023-3833,PO-2023-3833,2024-01-03,29.53,B,0.0,,1623528.05
GR-2023-3834,PO-2023-3834,2022-10-07,7.6,A,0.0,,371271.58
GR-2023-3835,PO-2023-3835,2022-01-31,9.95,A,0.0,,1175618.24
GR-2023-3836,PO-2023-3836,2021-10-03,21.42,A,0.0,,1081151.21
GR-2023-3837,PO-2023-3837,2023-04-30,43.73,C,0.53,Dimensional deviation,3408538.72
GR-2023-3838,PO-2023-3838,2021-11-25,16.57,A,0.0,,1444804.25
GR-2023-3839,PO-2023-3839,2023-04-06,35.61,A,0.0,,2821773.54
GR-2023-3840,PO-2023-3840,2023-02-15,15.63,B,0.0,,1000588.52
GR-2023-3841,PO-2023-3841,2022-01-02,46.99,A,0.0,,5006756.33
GR-2023-3842,PO-2023-3842,2022-05-29,10.76,A,0.0,,914428.82
GR-2023-3843,PO-2023-3843,2021-06-29,20.59,A,0.0,,977980.27
GR-2023-3844,PO-2023-3844,2022-08-27,32.95,B,0.0,,3111274.39
GR-2023-3845,PO-2023-3845,2023-04-13,47.55,A,0.0,,3249031.68
GR-2023-3846,PO-2023-3846,2022-04-19,35.79,B,1.46,Dimensional deviation,3343027.35
GR-2023-3847,PO-2023-3847,2022-09-18,10.99,A,0.0,,1164510.05
GR-2023-3848,PO-2023-3848,2022-11-02,23.87,A,0.0,,1141134.24
GR-2023-3849,PO-2023-3849,2023-06-23,15.47,A,0.0,,1566444.03
GR-2023-3850,PO-2023-3850,2021-10-24,16.48,C,0.03,Dimensional deviation,2099682.05
GR-2023-3851,PO-2023-3851,2021-11-12,9.91,A,0.0,,699112.07
GR-2023-3852,PO-2023-3852,2021-03-11,21.96,A,0.0,,2542662.01
GR-2023-3853,PO-2023-3853,2022-07-07,45.45,B,0.0,,4017784.15
GR-2023-3854,PO-2023-3854,2021-03-18,26.92,A,0.0,,3013429.43
GR-2023-3855,PO-2023-3855,2023-09-11,31.65,A,0.0,,1436269.6
GR-2023-3856,PO-2023-3856,2023-04-25,46.78,A,0.0,,3624409.91
GR-2023-3857,PO-2023-3857,2023-09-19,42.3,A,0.0,,1939859.82
GR-2023-3858,PO-2023-3858,2022-09-29,6.9,A,0.0,,395614.84
GR-2023-3859,PO-2023-3859,2021-06-10,33.13,B,0.0,,2291202.83
GR-2023-3860,PO-2023-3860,2021-07-31,25.2,A,0.0,,2080231.68
GR-2023-3861,PO-2023-3861,2021-12-21,49.41,A,0.0,,3528282.89
GR-2023-3862,PO-2023-3862,2023-05-20,48.29,B,0.0,,2706284.75
GR-2023-3863,PO-2023-3863,2021-06-01,24.62,B,0.0,,1502286.66
GR-2023-3864,PO-2023-3864,2022-02-02,40.56,B,0.0,,4432659.91
GR-2023-3865,PO-2023-3865,2022-07-26,27.89,A,0.0,,1257929.16
GR-2023-3866,PO-2023-3866,2023-10-18,22.63,A,0.0,,2659649.49
GR-2023-3867,PO-2023-3867,2021-09-25,48.87,A,0.0,,5635879.76
GR-2023-3868,PO-2023-3868,2023-08-29,4.69,B,0.0,,481415.47
GR-2023-3869,PO-2023-3869,2023-09-05,41.23,B,0.79,Dimensional deviation,5259169.11
GR-2023-3870,PO-2023-3870,2023-09-24,43.18,A,0.0,,3877242.49
GR-2023-3871,PO-2023-3871,2022-07-17,10.43,A,0.0,,670086.08
GR-2023-3872,PO-2023-3872,2021-06-14,1.07,A,0.0,,75941.91
GR-2023-3873,PO-2023-3873,2021-06-20,44.86,B,0.0,,3539089.74
GR-2023-3874,PO-2023-3874,2023-03-24,30.34,A,0.0,,1640613.92
GR-2023-3875,PO-2023-3875,2021-04-22,1.12,B,0.0,,75008.53
GR-2023-3876,PO-2023-3876,2022-05-30,16.58,A,0.0,,1137190.5
GR-2023-3877,PO-2023-3877,2022-08-03,30.49,B,0.0,,3187561.94
GR-2023-3878,PO-2023-3878,2021-11-16,39.54,B,0.8,Dimensional deviation,1967256.59
GR-2023-3879,PO-2023-3879,2023-03-01,38.4,A,0.0,,3873709.35
GR-2023-3880,PO-2023-3880,2022-05-15,45.57,A,0.0,,3933889.19
GR-2023-3881,PO-2023-3881,2022-08-05,27.07,B,0.0,,1248015.1
GR-2023-3882,PO-2023-3882,2022-10-28,5.43,A,0.0,,612528.55
GR-2023-3883,PO-2023-3883,2023-06-27,36.08,A,0.0,,2573149.85
GR-2023-3884,PO-2023-3884,2021-10-11,46.37,B,0.0,,4219263.71
GR-2023-3885,PO-2023-3885,2022-09-13,25.44,B,0.0,,2130031.4
GR-2023-3886,PO-2023-3886,2023-06-17,25.65,B,0.0,,3024665.87
GR-2023-3887,PO-2023-3887,2023-09-28,2.86,C,0.07,Dimensional deviation,300400.74
GR-2023-3888,PO-2023-3888,2021-07-16,4.69,B,0.17,Dimensional deviation,303147.31
GR-2023-3889,PO-2023-3889,2023-03-21,5.68,B,0.0,,487821.85
GR-2023-3890,PO-2023-3890,2022-12-03,8.93,B,0.0,,673805.44
GR-2023-3891,PO-2023-3891,2021-09-20,2.57,B,0.0,,309672.37
GR-2023-3892,PO-2023-3892,2021-12-03,16.34,A,0.0,,1473160.41
GR-2023-3893,PO-2023-3893,2021-01-22,47.54,B,0.0,,3442802.08
GR-2023-3894,PO-2023-3894,2022-09-12,43.03,A,0.0,,4154174.37
GR-2023-3895,PO-2023-3895,2021-10-18,22.62,A,0.0,,1132136.92
GR-2023-3896,PO-2023-3896,2021-06-18,29.01,A,0.0,,2240311.32
GR-2023-3897,PO-2023-3897,2023-09-29,7.43,B,0.0,,565176.76
GR-2023-3898,PO-2023-3898,2022-11-07,18.72,A,0.0,,2222474.52
GR-2023-3899,PO-2023-3899,2023-03-10,15.68,B,0.0,,862552.52
GR-2023-3900,PO-2023-3900,2023-07-13,45.09,B,0.0,,3806519.71
GR-2023-3901,PO-2023-3901,2022-11-16,12.48,B,0.0,,940687.03
GR-2023-3902,PO-2023-3902,2023-06-22,3.14,A,0.0,,315431.36
GR-2023-3903,PO-2023-3903,2021-07-14,41.65,A,0.0,,3857863.09
GR-2023-3904,PO-2023-3904,2021-09-10,29.71,A,0.0,,2660464.85
GR-2023-3905,PO-2023-3905,2021-05-14,7.98,B,0.0,,441704.8
GR-2023-3906,PO-2023-3906,2022-07-04,34.58,A,0.0,,3562741.25
GR-2023-3907,PO-2023-3907,2023-02-15,12.28,B,0.0,,658527.3
GR-2023-3908,PO-2023-3908,2022-01-28,3.43,A,0.0,,338697.37
GR-2023-3909,PO-2023-3909,2021-04-09,17.99,A,0.0,,1919431.67
GR-2023-3910,PO-2023-3910,2022-09-10,40.56,A,0.0,,4833405.58
GR-2023-3911,PO-2023-3911,2021-10-27,14.45,B,0.68,Dimensional deviation,1354401.38
GR-2023-3912,PO-2023-3912,2022-08-15,11.79,B,0.21,Dimensional deviation,647982.84
GR-2023-3913,PO-2023-3913,2021-02-14,30.11,B,0.0,,2144772.03
GR-2023-3914,PO-2023-3914,2024-01-07,44.11,A,0.0,,4815995.18
GR-2023-3915,PO-2023-3915,2022-11-25,8.69,B,0.0,,500461.88
GR-2023-3916,PO-2023-3916,2023-02-10,25.04,B,0.0,,2067164.78
GR-2023-3917,PO-2023-3917,2023-04-20,12.42,A,0.0,,1323391.5
GR-2023-3918,PO-2023-3918,2023-05-16,27.29,A,0.0,,1302736.19
GR-2023-3919,PO-2023-3919,2022-09-08,37.76,B,0.0,,4294765.69
GR-2023-3920,PO-2023-3920,2021-02-12,18.27,B,0.0,,2189379.62
GR-2023-3921,PO-2023-3921,2023-11-15,4.44,A,0.0,,522443.98
GR-2023-3922,PO-2023-3922,2021-01-16,12.23,A,0.0,,1222089.09
GR-2023-3923,PO-2023-3923,2023-05-31,16.43,A,0.0,,808795.58
GR-2023-3924,PO-2023-3924,2023-06-25,7.26,A,0.0,,469757.34
GR-2023-3925,PO-2023-3925,2022-03-08,16.04,A,0.0,,1406728.75
GR-2023-3926,PO-2023-3926,2023-02-18,11.37,A,0.0,,1102088.15
GR-2023-3927,PO-2023-3927,2023-09-01,36.26,A,0.0,,1974627.9
GR-2023-3928,PO-2023-3928,2021-06-23,20.37,B,0.0,,2405301.69
GR-2023-3929,PO-2023-3929,2023-04-20,17.07,B,0.0,,1912533.68
GR-2023-3930,PO-2023-3930,2022-05-10,35.63,B,0.0,,2952934.87
GR-2023-3931,PO-2023-3931,2023-08-13,47.61,A,0.0,,3491974.68
GR-2023-3932,PO-2023-3932,2021-04-24,48.18,B,0.04,Dimensional deviation,5016572.38
GR-2023-3933,PO-2023-3933,2021-07-08,42.78,A,0.0,,4524982.64
GR-2023-3934,PO-2023-3934,2022-01-22,30.28,A,0.0,,2367233.81
GR-2023-3935,PO-2023-3935,2022-04-02,34.66,A,0.0,,3143474.04
GR-2023-3936,PO-2023-3936,2022-03-20,28.46,A,0.0,,3145060.49
GR-2023-3937,PO-2023-3937,2022-06-28,42.52,C,1.21,Dimensional deviation,5169771.8
GR-2023-3938,PO-2023-3938,2022-05-17,46.77,A,0.0,,5250150.83
GR-2023-3939,PO-2023-3939,2023-02-22,8.86,B,0.28,Dimensional deviation,761897.77
GR-2023-3940,PO-2023-3940,2021-11-29,43.36,B,0.0,,4084628.3
GR-2023-3941,PO-2023-3941,2021-10-21,2.06,A,0.0,,107210.74
GR-2023-3942,PO-2023-3942,2021-01-19,30.98,A,0.0,,1939273.38
GR-2023-3943,PO-2023-3943,2022-01-04,15.26,A,0.0,,936514.7
GR-2023-3944,PO-2023-3944,2023-10-27,8.26,A,0.0,,753859.31
GR-2023-3945,PO-2023-3945,2023-09-24,43.02,B,0.0,,3010333.34
GR-2023-3946,PO-2023-3946,2022-12-11,3.79,A,0.0,,437193.54
GR-2023-3947,PO-2023-3947,2023-06-18,27.96,B,0.0,,1724388.12
GR-2023-3948,PO-2023-3948,2021-01-14,48.89,B,0.0,,3004659.27
GR-2023-3949,PO-2023-3949,2022-01-26,45.5,A,0.0,,3751182.87
GR-2023-3950,PO-2023-3950,2023-08-29,46.91,B,0.0,,3576461.57
GR-2023-3951,PO-2023-3951,2023-11-17,19.88,C,0.59,Dimensional deviation,1450400.86
GR-2023-3952,PO-2023-3952,2021-03-05,11.08,B,0.0,,804780.75
GR-2023-3953,PO-2023-3953,2023-03-03,30.13,B,1.27,Dimensional deviation,1866570.06
GR-2023-3954,PO-2023-3954,2022-10-01,5.11,B,0.0,,551123.45
GR-2023-3955,PO-2023-3955,2023-09-02,7.41,A,0.0,,614889.06
GR-2023-3956,PO-2023-3956,2023-06-18,25.7,B,0.0,,1990004.43
GR-2023-3957,PO-2023-3957,2021-10-18,41.92,A,0.0,,3262861.45
GR-2023-3958,PO-2023-3958,2021-02-15,34.37,B,0.2,Dimensional deviation,2197433.42
GR-2023-3959,PO-2023-3959,2023-01-11,47.33,B,0.0,,4719357.45
GR-2023-3960,PO-2023-3960,2023-07-13,29.93,A,0.0,,2817748.37
GR-2023-3961,PO-2023-3961,2021-08-15,49.0,B,0.0,,4780581.45
GR-2023-3962,PO-2023-3962,2023-10-03,13.55,A,0.0,,1547578.96
GR-2023-3963,PO-2023-3963,2023-06-08,38.95,B,0.11,Dimensional deviation,1958481.9
GR-2023-3964,PO-2023-3964,2022-03-10,38.72,A,0.0,,3030262.32
GR-2023-3965,PO-2023-3965,2021-10-01,48.79,A,0.0,,3136928.17
GR-2023-3966,PO-2023-3966,2021-08-13,8.62,A,0.0,,748243.33
GR-2023-3967,PO-2023-3967,2024-01-08,17.02,A,0.0,,1142597.31
GR-2023-3968,PO-2023-3968,2022-04-26,1.19,B,0.0,,60591.08
GR-2023-3969,PO-2023-3969,2023-07-27,7.69,A,0.0,,460399.5
GR-2023-3970,PO-2023-3970,2024-01-08,15.7,B,0.0,,1681022.16
GR-2023-3971,PO-2023-3971,2021-12-13,35.86,A,0.0,,3639652.21
GR-2023-3972,PO-2023-3972,2023-10-09,38.77,B,0.0,,3289521.14
GR-2023-3973,PO-2023-3973,2022-03-02,32.22,A,0.0,,3045207.47
GR-2023-3974,PO-2023-3974,2022-11-23,19.46,B,0.75,Dimensional deviation,1013688.99
GR-2023-3975,PO-2023-3975,2021-06-17,28.92,A,0.0,,2124470.53
GR-2023-3976,PO-2023-3976,2023-08-28,2.19,A,0.0,,211108.94
GR-2023-3977,PO-2023-3977,2023-06-05,28.75,A,0.0,,3017044.22
GR-2023-3978,PO-2023-3978,2022-05-17,8.47,A,0.0,,638025.45
GR-2023-3979,PO-2023-3979,2021-04-21,21.23,A,0.0,,1582579.24
GR-2023-3980,PO-2023-3980,2021-02-01,16.77,A,0.0,,1892219.84
GR-2023-3981,PO-2023-3981,2023-07-24,47.33,A,0.0,,3322042.08
GR-2023-3982,PO-2023-3982,2023-12-19,17.01,B,0.0,,1738391.48
GR-2023-3983,PO-2023-3983,2022-12-27,13.43,A,0.0,,1042293.82
GR-2023-3984,PO-2023-3984,2021-02-01,26.59,A,0.0,,1874688.28
GR-2023-3985,PO-2023-3985,2023-05-06,15.13,B,0.0,,752990.27
GR-2023-3986,PO-2023-3986,2023-05-05,13.49,B,0.0,,715872.61
GR-2023-3987,PO-2023-3987,2022-06-25,4.35,A,0.0,,364553.75
GR-2023-3988,PO-2023-3988,2023-09-09,7.74,B,0.01,Dimensional deviation,908088.65
GR-2023-3989,PO-2023-3989,2022-02-21,45.45,B,0.0,,5477527.51
GR-2023-3990,PO-2023-3990,2023-12-03,41.18,B,0.0,,4534942.91
GR-2023-3991,PO-2023-3991,2021-05-15,47.63,A,0.0,,3626528.49
GR-2023-3992,PO-2023-3992,2022-09-15,45.75,A,0.0,,3830450.93
GR-2023-3993,PO-2023-3993,2021-05-12,38.86,B,0.24,Dimensional deviation,2915380.6
GR-2023-3994,PO-2023-3994,2024-01-10,49.09,A,0.0,,5077512.02
GR-2023-3995,PO-2023-3995,2021-06-06,33.66,A,0.0,,1548500.45
GR-2023-3996,PO-2023-3996,2023-06-19,29.98,A,0.0,,3327236.81
GR-2023-3997,PO-2023-3997,2023-10-04,17.35,A,0.0,,988124.2
GR-2023-3998,PO-2023-3998,2021-08-18,19.95,B,0.0,,1310021.88
GR-2023-3999,PO-2023-3999,2022-09-20,23.54,A,0.0,,1698485.66
GR-2023-4000,PO-2023-4000,2023-02-17,49.32,A,0.0,,5830494.28
GR-2023-4001,PO-2023-4001,2022-11-01,29.06,B,0.0,,2784767.39
GR-2023-4002,PO-2023-4002,2021-04-12,1.04,A,0.0,,103731.63
GR-2023-4003,PO-2023-4003,2022-07-18,39.98,A,0.0,,4740122.1
GR-2023-4004,PO-2023-4004,2023-12-28,26.45,A,0.0,,2406824.61
GR-2023-4005,PO-2023-4005,2023-09-01,8.44,A,0.0,,528681.59
GR-2023-4006,PO-2023-4006,2023-06-29,14.93,A,0.0,,1166384.7
GR-2023-4007,PO-2023-4007,2023-02-03,4.26,A,0.0,,480168.12
GR-2023-4008,PO-2023-4008,2022-07-18,10.81,A,0.0,,897476.33
GR-2023-4009,PO-2023-4009,2021-10-10,43.46,A,0.0,,4260392.93
GR-2023-4010,PO-2023-4010,2022-07-27,8.77,A,0.0,,822823.85
GR-2023-4011,PO-2023-4011,2021-12-23,36.91,A,0.0,,2672854.29
GR-2023-4012,PO-2023-4012,2023-02-19,23.3,A,0.0,,2535609.35
GR-2023-4013,PO-2023-4013,2023-12-09,42.39,A,0.0,,3335396.02
GR-2023-4014,PO-2023-4014,2021-01-20,9.9,A,0.0,,884731.7
GR-2023-4015,PO-2023-4015,2021-07-15,48.83,B,0.0,,4159866.4
GR-2023-4016,PO-2023-4016,2021-07-12,25.39,A,0.0,,1713511.82
GR-2023-4017,PO-2023-4017,2023-03-06,28.56,B,0.0,,2174954.52
GR-2023-4018,PO-2023-4018,2021-02-22,12.49,A,0.0,,997088.25
GR-2023-4019,PO-2023-4019,2022-04-11,22.96,A,0.0,,1907751.04
